Tag;Uhrzeit;Raumfeuchte;Raumfuehler;Temp_Regler;Zuluftfeuchte;Zulufttemperat;Aussentemperat;u_Aussenfeuchte
09.02.2021;08:30:00;39.6313;22.4172;22;72.75;15.4375;-4.2;91.25
09.02.2021;08:45:00;39.8813;22.3719;22;72.375;16.1875;-4.2438;91.4375
09.02.2021;09:00:00;39.7094;22.368;22;72.8125;15.9375;-4.1781;90.5937
09.02.2021;09:15:00;40.0844;22.3953;22;72.0937;16.0469;-3.7844;89.4375
09.02.2021;09:30:00;40.1;22.3977;22;72.2187;16.4687;-3.2594;87.4062
09.02.2021;09:45:00;40.0375;22.3859;22;72.5;15.9375;-2.45;84.4063
09.02.2021;10:00:00;40.2094;22.4383;22;71.75;15.6875;-1.8812;83.5
09.02.2021;10:15:00;40.0844;22.4383;22;72;16.5781;-1.575;82.9687
09.02.2021;10:30:00;39.2406;22.4047;22;72.8125;16;-1.6188;83.9687
09.02.2021;10:45:00;40.0219;22.4414;22;72.0625;15.8594;-1.4;83.4688
09.02.2021;11:00:00;39.85;22.4047;22;72.4687;16.2031;-1.1594;82.375
09.02.2021;11:15:00;40.1938;22.4289;22;72.0625;15.7031;-0.9406;81.125
09.02.2021;11:30:00;40.1938;22.4391;22;72;16.4844;-0.8531;79.3437
09.02.2021;11:45:00;39.9125;22.4836;22;72.25;16.4219;-0.8969;78
09.02.2021;12:00:00;40.2719;22.4078;22;72.375;15.7344;-1.0062;76.9062
09.02.2021;12:15:00;39.9125;22.4547;22;71.625;15.7969;-1.2469;78.2812
09.02.2021;12:30:00;40.0375;22.4797;22;72.0312;16.3281;-1.2687;78.8438
09.02.2021;12:45:00;39.8188;22.5195;22;71.75;15.7031;-0.8531;78.375
09.02.2021;13:00:00;39.9125;22.5117;22;71.1875;15.8281;-0.7;78.125
09.02.2021;13:15:00;39.8969;22.5031;22;71.5625;16.5469;-0.7438;77.8437
09.02.2021;13:30:00;39.6781;22.4781;22;72.1562;16.0469;-0.5469;77.4062
09.02.2021;13:45:00;39.7875;22.5164;22;71.4687;15.5625;-0.35;76.2812
09.02.2021;14:00:00;40.2563;22.4445;22;71.2812;15.8906;-0.5687;78
09.02.2021;14:15:00;40.225;22.5234;22;72.0625;16.4844;-0.8531;78.5625
09.02.2021;14:30:00;39.9594;22.5109;22;72.0625;16.0469;-1.2469;80.625
09.02.2021;14:45:00;40.1313;22.4781;22;71.4375;15.5937;-1.5094;81.5937
09.02.2021;15:00:00;40.0688;22.4727;22;71.7812;16.4375;-1.6406;80.8437
09.02.2021;15:15:00;39.9125;22.5125;22;72.25;15.9062;-1.4875;81.5
09.02.2021;15:30:00;40.0063;22.5023;22;71.5312;15.4687;-1.5094;82.5312
09.02.2021;15:45:00;39.9594;22.5;22;71.4062;16.0469;-1.575;83.6875
09.02.2021;16:00:00;39.8188;22.5164;22;71.9688;16.5625;-1.6625;84.7187
09.02.2021;16:15:00;39.9281;22.5117;22;72.3125;16.0469;-1.9687;85.6875
09.02.2021;16:30:00;40.0063;22.4555;22;71.7187;15.4375;-2.5156;88.5
09.02.2021;16:45:00;40.1469;22.4875;22;71.5625;15.9688;-2.6031;88.6875
09.02.2021;17:00:00;39.7875;22.4719;22;71.9063;16.3906;-2.8219;89.5625
09.02.2021;17:15:00;39.7719;22.4813;22;72.5312;16.25;-3.1063;89.6563
09.02.2021;17:30:00;39.5688;22.5273;22;71.7187;15.5156;-3.15;88.9687
09.02.2021;17:45:00;39.6313;22.5352;22;71.3437;15.9688;-3.3688;88.8438
09.02.2021;18:00:00;39.6313;22.5438;22;71.5625;16.4531;-3.5219;89.5625
09.02.2021;18:15:00;39.5219;22.4898;22;71.875;16.1875;-3.675;89.3437
09.02.2021;18:30:00;39.4438;22.5063;22;71.75;15.5625;-3.5438;89.3437
09.02.2021;18:45:00;39.6469;22.543;22;71.1562;16.1406;-3.5;87.9063
09.02.2021;19:00:00;39.5531;22.5422;22;71.5312;16.4062;-3.4125;87.5313
09.02.2021;19:15:00;39.6156;22.4922;22;71.8125;15.7969;-3.7187;88.9375
09.02.2021;19:30:00;39.7406;22.507;22;71.0937;15.5469;-3.4781;88.9062
09.02.2021;19:45:00;39.5375;22.4906;22;71.7187;16.2656;-4.0031;88.4375
09.02.2021;20:00:00;39.4438;22.4414;22;72.0937;15.9375;-4.2219;88.4687
09.02.2021;20:15:00;39.35;22.3781;22;71.7187;15.4844;-4.3094;88.7187
09.02.2021;20:30:00;40.1469;22.3016;22;72.0625;16.2031;-4.4406;88.6875
09.02.2021;20:45:00;40.1469;22.2867;22;73.2187;16.1875;-4.7469;89.7188
09.02.2021;21:00:00;40.0531;22.3281;22;73.1562;15.375;-4.8344;89.875
09.02.2021;21:15:00;39.85;22.4359;22;72.5;15.8594;-4.7469;89.25
09.02.2021;21:30:00;39.8031;22.4508;22;72.4687;16.6406;-4.8344;89.1875
09.02.2021;21:45:00;39.6156;22.4945;22;72.5625;16.0937;-4.6594;89.625
09.02.2021;22:00:00;39.4125;22.4633;22;72.125;15.7344;-4.5281;89.2187
09.02.2021;22:15:00;39.4594;22.5266;22;71.3437;15.4844;-4.3969;88.125
09.02.2021;22:30:00;39.5375;22.4281;22;71.2187;16;-4.375;88.9062
09.02.2021;22:45:00;39.7406;22.5078;22;72.0625;16.3594;-4.0469;87.0625
09.02.2021;23:00:00;39.5688;22.4867;22;72.0312;15.75;-4.1344;86.4062
09.02.2021;23:15:00;39.475;22.443;22;71.375;15.3437;-4.0906;85.6562
09.02.2021;23:30:00;39.6938;22.4344;22;71.375;16.2969;-4.5062;86.8125
09.02.2021;23:45:00;39.5531;22.4461;22;72.1875;16.3594;-4.4406;86.5625
10.02.2021;00:00:00;39.5063;22.4586;22;72.1875;15.6719;-4.6594;87.3437
10.02.2021;00:15:00;39.5375;22.4828;22;71.4687;15.7656;-4.4188;86.9062
10.02.2021;00:30:00;39.6156;22.4625;22;71.5937;16.4375;-4.3312;86.0313
10.02.2021;00:45:00;39.5375;22.4789;22;72.1875;16.4531;-4.3094;86.4062
10.02.2021;01:00:00;39.4125;22.4547;22;72.125;15.7187;-4.1125;84.625
10.02.2021;01:15:00;39.5219;22.4508;22;71.4687;15.5156;-4.375;84.75
10.02.2021;01:30:00;39.35;22.4625;22;71.2187;15.9062;-4.4625;84.7187
10.02.2021;01:45:00;39.6156;22.3625;22;71.8437;16.6094;-4.1562;84.375
10.02.2021;02:00:00;39.4906;22.3055;22;72.9062;16.2656;-4.4625;84.5312
10.02.2021;02:15:00;39.4281;22.4398;22;72.8437;15.3906;-4.2438;83.7812
10.02.2021;02:30:00;39.5688;22.4391;22;72.0312;15.5156;-4.55;83.8437
10.02.2021;02:45:00;39.5844;22.4109;22;71.75;16.1719;-4.7469;84.375
10.02.2021;03:00:00;39.4594;22.432;22;72.3125;16.4219;-4.8781;84.7813
10.02.2021;03:15:00;39.6625;22.4078;22;72.3125;15.9062;-5.2719;86.4375
10.02.2021;03:30:00;39.1;22.4313;22;71.5937;15.4219;-5.2062;86.7812
10.02.2021;03:45:00;39.4281;22.4172;22;71.5625;16.1094;-5.0969;86.6563
10.02.2021;04:00:00;39.1313;22.4461;22;72.25;16.3906;-4.7469;85.9062
10.02.2021;04:15:00;39.1938;22.4469;22;71.9688;15.5781;-4.9656;86.25
10.02.2021;04:30:00;39.2563;22.4391;22;71.4062;15.6719;-5.0531;87.0312
10.02.2021;04:45:00;39.4125;22.4516;22;71.4062;16.1562;-5.3812;88.3437
10.02.2021;05:00:00;39.3031;22.482;22;71.9063;16.2656;-5.3156;88.2812
10.02.2021;05:15:00;39.3031;22.3781;22;72.1562;16.0469;-5.25;89
10.02.2021;05:30:00;39.5375;22.3063;22;72;15.5;-5.1844;89.4375
10.02.2021;05:45:00;39.7719;22.5148;22;72.0312;15.9375;-5.5563;91.0313
10.02.2021;06:00:00;39.5531;22.3461;22;72;16.4531;-5.5125;91.125
10.02.2021;06:15:00;38.975;22.3727;22;73.0937;16.2031;-5.7531;91.6875
10.02.2021;06:30:00;38.8813;22.3547;22;73.125;15.4844;-5.4906;92.25
10.02.2021;06:45:00;39.725;22.4563;22;72.375;15.5156;-5.1406;90.4687
10.02.2021;07:00:00;39.8969;22.4273;22;72.2812;16.4531;-5.3156;89.9375
10.02.2021;07:15:00;39.8969;22.3992;22;72.7187;16.2969;-5.5125;89.75
10.02.2021;07:30:00;39.4906;22.4047;22;72.5312;15.75;-5.4687;89.5
10.02.2021;07:45:00;39.9281;22.4234;22;71.8437;15.4687;-5.3375;88.375
10.02.2021;08:00:00;40.225;22.3766;22;71.625;16;-5.2938;86.8437
10.02.2021;08:15:00;39.7719;22.4086;22;72;16.4375;-5.2719;87.4375
10.02.2021;08:30:00;39.4125;22.3523;22;72.7187;16.4219;-5.5344;88.4687
10.02.2021;08:45:00;39.2719;22.4086;22;72.6562;15.5625;-5.6437;89.75
10.02.2021;09:00:00;39.6469;22.3609;22;71.875;15.5156;-5.7969;89.9062
10.02.2021;09:15:00;39.85;22.3891;22;71.9375;15.9688;-5.7969;89.0938
10.02.2021;09:30:00;39.8031;22.3938;22;72.75;16.5;-5.8844;89.0938
10.02.2021;09:45:00;39.8344;22.418;22;72.7812;16.0156;-5.8187;88.0625
10.02.2021;10:00:00;39.7875;22.382;22;72.1562;15.5156;-5.7531;87.9687
10.02.2021;10:15:00;39.8813;22.2906;22;72.4375;16.3281;-5.425;86.9375
10.02.2021;10:30:00;39.7406;22.4203;22;73.1875;15.8906;-5.25;85.4687
10.02.2021;10:45:00;39.8969;22.3828;22;72.4063;15.9062;-5.1625;84.875
10.02.2021;11:00:00;39.8969;22.3711;22;72.8437;16.3594;-4.9;84.2187
10.02.2021;11:15:00;39.6156;22.3883;22;72.8125;15.6875;-4.6813;81.6875
10.02.2021;11:30:00;39.7563;22.4813;22;71.8125;15.5156;-4.1562;79.7813
10.02.2021;11:45:00;39.5531;22.4242;22;71.4687;15.9219;-4.0687;79
10.02.2021;12:00:00;39.6625;22.4578;22;71.9063;16.3281;-4.3094;81.0625
10.02.2021;12:15:00;38.2719;22.5141;22;55.4063;18.2344;-4.1781;80.0312
10.02.2021;12:30:00;35.6313;22.6109;22;39.9375;18.4844;-3.675;78.8125
10.02.2021;12:45:00;34.85;22.5969;22;53.8438;16.0156;-4.2219;79.5
10.02.2021;13:00:00;35.9281;22.382;22;67.4375;13.5937;-4.5937;79.7813
10.02.2021;13:15:00;36.8656;22.3594;22;70.25;13.6875;-5.1625;82.125
10.02.2021;13:30:00;37.8188;22.3688;22;71.9063;15.7969;-4.7469;81.5
10.02.2021;13:45:00;39.0844;22.3969;22;71.6875;15.6719;-4.5937;81.5312
10.02.2021;14:00:00;39.8344;22.25;22;72.5938;16.5625;-4.4188;83.25
10.02.2021;14:15:00;39.6313;22.4258;22;73.125;15.7187;-4.4406;81.4062
10.02.2021;14:30:00;39.8656;22.3391;22;72.7187;16.1562;-5.2719;84.4375
10.02.2021;14:45:00;39.975;22.3398;22;73.0625;15.7031;-4.9;84.9688
10.02.2021;15:00:00;40.1938;22.3094;22;72.4063;15.7187;-5.2062;85.1875
10.02.2021;15:15:00;40.0063;22.4516;22;72.6562;16.2656;-6.3438;86.3438
10.02.2021;15:30:00;39.6156;22.3859;22;72.5;15.5625;-6.65;86.2812
10.02.2021;15:45:00;39.5844;22.3469;22;72.2812;16.0312;-6.6281;86.8437
10.02.2021;16:00:00;39.7875;22.4164;22;72.2187;16.1094;-6.8469;86.3438
10.02.2021;16:15:00;39.6625;22.4234;22;72;15.8437;-7.5687;88.2188
10.02.2021;16:30:00;39.7719;22.3867;22;72.125;16.0937;-7.9844;89.0625
10.02.2021;16:45:00;39.6313;22.3641;22;72.0625;16.2656;-8.4;90.75
10.02.2021;17:00:00;39.5063;22.3555;22;72.7187;16.2812;-8.6188;91.3438
10.02.2021;17:15:00;39.3813;22.4102;22;72.4063;15.4687;-9.0125;91.4687
10.02.2021;17:30:00;39.8031;22.4188;22;71.4687;15.8281;-9.0781;91.8437
10.02.2021;17:45:00;39.3813;22.3289;22;72.0312;16.2656;-9.2969;91.9062
10.02.2021;18:00:00;39.1938;22.3945;22;72.5625;15.8906;-9.3625;91.4375
10.02.2021;18:15:00;39.3031;22.3641;22;71.9688;15.4062;-9.3187;91.4062
10.02.2021;18:30:00;39.5844;22.3844;22;72.0937;16.0625;-9.2313;90.875
10.02.2021;18:45:00;39.6313;22.3195;22;73;16.5469;-9.1219;88.9062
10.02.2021;19:00:00;39.1625;22.3289;22;73.0312;15.7031;-9.2531;87.9687
10.02.2021;19:15:00;39.3813;22.357;22;72.3437;15.6406;-9.3406;89.3437
10.02.2021;19:30:00;39.1625;22.3094;22;72.4375;16.2656;-9.4719;89.8437
10.02.2021;19:45:00;39.2563;22.3234;22;73.375;16.5156;-9.4719;90.5625
10.02.2021;20:00:00;38.975;22.3172;22;73.4375;15.6875;-9.4281;90.9687
10.02.2021;20:15:00;39.5063;22.3172;22;72.75;15.5937;-9.4063;90.9687
10.02.2021;20:30:00;39.6156;22.3469;22;73;16.4062;-9.4719;90.7188
10.02.2021;20:45:00;39.1313;22.3078;22;73.6562;16.25;-9.8656;87.9687
10.02.2021;21:00:00;39.1469;22.3172;22;73.4688;15.5937;-9.7344;87.0937
10.02.2021;21:15:00;39.1938;22.3547;22;72.875;15.9688;-9.8656;87.375
10.02.2021;21:30:00;39.1938;22.3859;22;73.0625;16.5156;-9.8437;86.3438
10.02.2021;21:45:00;39.1156;22.3492;22;73.0312;16.1875;-10.0187;86.9687
10.02.2021;22:00:00;38.8656;22.375;22;72.4375;15.375;-10.1063;85.9062
10.02.2021;22:15:00;39.1625;22.3945;22;71.7187;15.9688;-10.3031;85.2812
10.02.2021;22:30:00;39.3813;22.3672;22;72.3125;16.5937;-10.2594;84.4688
10.02.2021;22:45:00;39.2406;22.3992;22;72.6562;15.9531;-10.3469;84.2187
10.02.2021;23:00:00;38.5531;22.4195;22;72;15.4687;-10.4125;83.625
10.02.2021;23:15:00;38.8188;22.4563;22;70.9687;15.8281;-10.4562;83.2812
10.02.2021;23:30:00;38.7563;22.4023;22;71.6562;16.2656;-10.4781;83.125
10.02.2021;23:45:00;38.7406;22.3875;22;71.625;15.6406;-10.5;81.9063
11.02.2021;00:00:00;38.7406;22.443;22;71.0313;16.0469;-10.5438;81.4062
11.02.2021;00:15:00;38.7563;22.4102;22;71.1875;15.7969;-10.6531;81.375
11.02.2021;00:30:00;39.0063;22.3906;22;71.1562;16.1562;-10.9375;82.2187
11.02.2021;00:45:00;38.7406;22.45;22;71.6562;16.1094;-11.1125;82.875
11.02.2021;01:00:00;38.8656;22.4484;22;70.8125;15.6094;-11.375;84.6875
11.02.2021;01:15:00;39.1;22.4602;22;71.0937;16.5625;-11.5719;85.7188
11.02.2021;01:30:00;38.9594;22.4195;22;71.4062;16.25;-11.5719;86.3438
11.02.2021;01:45:00;38.6938;22.3875;22;71.3125;15.8906;-11.6813;87.3437
11.02.2021;02:00:00;38.5531;22.3398;22;71.125;15.2812;-11.3969;88.4062
11.02.2021;02:15:00;39.0531;22.4516;22;71.3125;16.1406;-11.2219;89.1563
11.02.2021;02:30:00;38.7875;22.4156;22;71.875;16.2187;-11.0906;89.4375
11.02.2021;02:45:00;38.5219;22.4117;22;71.3125;15.5;-10.8937;89.5937
11.02.2021;03:00:00;38.7406;22.4211;22;70.8438;15.7031;-10.6312;89.25
11.02.2021;03:15:00;38.9906;22.4164;22;70.8438;16.0469;-10.6312;88.8125
11.02.2021;03:30:00;38.7875;22.4039;22;71.6875;16.5781;-10.7625;88.4375
11.02.2021;03:45:00;38.4906;22.4391;22;71.8437;16.0469;-10.9156;88.1875
11.02.2021;04:00:00;38.4438;22.4609;22;71.3125;15.5469;-11.0031;87.9063
11.02.2021;04:15:00;38.9281;22.3609;22;70.9062;15.4687;-11.4406;88.1875
11.02.2021;04:30:00;39.1313;22.4242;22;70.8125;15.7187;-12.2062;88.4062
11.02.2021;04:45:00;38.4594;22.4008;22;71.375;16.5;-12.2062;89.1563
11.02.2021;05:00:00;38.6625;22.4172;22;71.5312;15.6875;-12.5125;88.8438
11.02.2021;05:15:00;38.9906;22.4;22;70.75;15.9688;-12.8844;88.7187
11.02.2021;05:30:00;38.8031;22.3305;22;71.5312;16.4844;-13.125;89.8125
11.02.2021;05:45:00;38.8031;22.443;22;72.0625;15.7656;-13.0812;90.125
11.02.2021;06:00:00;38.725;22.4039;22;71.125;15.9062;-12.5344;90.625
11.02.2021;06:15:00;38.7563;22.3508;22;71.0937;16.3281;-12.6219;89.3437
11.02.2021;06:30:00;37.8969;22.343;22;72.0937;16.2969;-13.3656;89
11.02.2021;06:45:00;37.85;22.3773;22;72;15.4219;-13.6938;89.6875
11.02.2021;07:00:00;38.1313;22.3805;22;71.4375;15.8906;-13.7156;89.9062
11.02.2021;07:15:00;38.475;22.3641;22;71.75;16.5;-13.825;90.125
11.02.2021;07:30:00;38.7406;22.3438;22;72.4687;15.9062;-13.825;90.5937
11.02.2021;07:45:00;39.3031;22.3906;22;71.75;15.625;-13.4094;91.8437
11.02.2021;08:00:00;39.4594;22.3797;22;71.7187;16.2031;-13.4094;89.875
11.02.2021;08:15:00;39.1156;22.3672;22;72.1562;15.7969;-12.7969;89.5
11.02.2021;08:30:00;39.0219;22.4203;22;71.4375;15.6094;-11.8781;87.75
11.02.2021;08:45:00;38.4281;22.343;22;72.0625;16.1719;-11.4406;84.0312
11.02.2021;09:00:00;38.2719;22.3398;22;72.2812;15.7969;-11.2656;83.0937
11.02.2021;09:15:00;38.225;22.332;22;73.1875;16.4844;-11.2656;83.4688
11.02.2021;09:30:00;38.3813;22.3648;22;73.125;15.7031;-10.7844;84.875
11.02.2021;09:45:00;38.7719;22.357;22;72.25;15.5312;-10.675;83.1562
11.02.2021;10:00:00;39.0531;22.3086;22;72.7812;16.5625;-10.7188;81.4375
11.02.2021;10:15:00;38.8656;22.35;22;73.3125;16.1094;-11.025;83.0937
11.02.2021;10:30:00;39.0531;22.3789;22;72.7187;15.375;-10.6969;82.5938
11.02.2021;10:45:00;38.9125;22.4313;22;71.6562;15.7344;-10.3469;81.625
11.02.2021;11:00:00;38.7719;22.3695;22;71.5312;16.4062;-9.7781;80.9062
11.02.2021;11:15:00;38.8656;22.3852;22;72.125;16.4687;-9.45;79.4375
11.02.2021;11:30:00;38.4906;22.4625;22;71.7187;15.4375;-9.0125;78.4687
11.02.2021;11:45:00;39.1313;22.4742;22;70.5625;15.9688;-8.5969;77.7187
11.02.2021;12:00:00;38.6;22.457;22;70.9687;16.4687;-8.2469;76.5938
11.02.2021;12:15:00;39.0219;22.4766;22;71.125;16.3906;-8.5312;76.2187
11.02.2021;12:30:00;39.0063;22.5422;22;70.3438;15.6562;-8.2687;75.4687
11.02.2021;12:45:00;39.2719;22.4852;22;70.0312;15.8594;-7.7438;74.4375
11.02.2021;13:00:00;39.0531;22.5781;22;70.4687;16.3281;-6.8469;69.7187
11.02.2021;13:15:00;38.7875;22.5289;22;70.1562;15.625;-5.95;66.5312
11.02.2021;13:30:00;39.3344;22.5289;22;70.0625;15.9844;-6.2562;68.5312
11.02.2021;13:45:00;39.475;22.518;22;70.5625;16.1094;-5.8406;66.875
11.02.2021;14:00:00;39.4125;22.4102;22;70.6562;15.6094;-5.95;66.8125
11.02.2021;14:15:00;39.7406;22.3922;22;70.4063;15.75;-6.5406;68.4375
11.02.2021;14:30:00;39.8188;22.4609;22;70.9062;16.5312;-6.4313;67.6875
11.02.2021;14:45:00;39.3344;22.4844;22;71.4687;16.2031;-7;69.625
11.02.2021;15:00:00;39.3969;22.5133;22;71.3125;15.7656;-6.9125;70.625
11.02.2021;15:15:00;39.3969;22.4859;22;70.8438;15.5312;-6.9344;71.7187
11.02.2021;15:30:00;39.4125;22.5391;22;70.4063;15.8281;-7.1969;74.6875
11.02.2021;15:45:00;39.2719;22.5125;22;70.5937;16.4531;-6.8031;75.4062
11.02.2021;16:00:00;39.3031;22.5;22;71.0937;16.4219;-6.4969;76.7812
11.02.2021;16:15:00;39.4125;22.5148;22;71.2812;15.9375;-6.5187;77.2187
11.02.2021;16:30:00;39.6156;22.4102;22;70.8438;15.6875;-6.4313;78.0312
11.02.2021;16:45:00;39.6;22.393;22;71.3437;16.4687;-6.3875;78.4687
11.02.2021;17:00:00;39.7406;22.3586;22;72.375;16.4531;-6.6719;78.8438
11.02.2021;17:15:00;39.725;22.3977;22;72.5625;15.8281;-7.0438;81.125
11.02.2021;17:30:00;39.5844;22.3992;22;72.0937;15.5312;-6.9344;81.5312
11.02.2021;17:45:00;39.6;22.3664;22;71.5;15.5469;-6.3438;76.8437
11.02.2021;18:00:00;39.7875;22.3664;22;72.0625;16.4219;-6.4531;77.4375
11.02.2021;18:15:00;39.0375;22.4141;22;65.2187;19.0938;-6.8906;76.8125
11.02.2021;18:30:00;35.8969;22.4836;22;39.5938;17.9687;-7.5031;79.2812
11.02.2021;18:45:00;34.4594;22.4719;22;29.8125;17.7812;-7.9406;80.2187
11.02.2021;19:00:00;35.1469;22.3422;22;65.375;13.0937;-8.4875;82.4062
11.02.2021;19:15:00;36.2563;22.3367;22;70.125;13.6406;-9.2094;85.1562
11.02.2021;19:30:00;37.975;22.4023;22;71.0313;16.0469;-9.4938;87.5625
11.02.2021;19:45:00;38.5688;22.3656;22;71.9688;16.5156;-9.7562;88.4375
11.02.2021;20:00:00;38.8188;22.3578;22;72.5312;16.1719;-9.9313;88.6562
11.02.2021;20:15:00;39.2563;22.3492;22;72.0937;15.5;-9.975;88.125
11.02.2021;20:30:00;39.3813;22.3492;22;71.875;15.6562;-10.325;88.0938
11.02.2021;20:45:00;39.35;22.3383;22;72.375;16.4844;-10.4125;88.2812
11.02.2021;21:00:00;39.3031;22.3539;22;72.9687;16.1875;-10.4781;87.6562
11.02.2021;21:15:00;39.5063;22.3547;22;72.5312;15.5937;-10.4344;87.125
11.02.2021;21:30:00;39.3344;22.3734;22;72.1875;16.1406;-10.4344;86.1562
11.02.2021;21:45:00;39.35;22.3461;22;72.75;16.3594;-10.9594;88.2188
11.02.2021;22:00:00;39.2094;22.3391;22;72.8437;15.8125;-10.4562;88.25
11.02.2021;22:15:00;39.2719;22.3469;22;72.5625;15.875;-10.5;88.4375
11.02.2021;22:30:00;39.4281;22.2797;22;73.5;16.6875;-10.2156;88.9375
11.02.2021;22:45:00;39.5844;22.2961;22;73.7187;15.7031;-10.2375;90.3125
11.02.2021;23:00:00;39.6156;22.2766;22;73.2812;15.4062;-10.4562;89.4375
11.02.2021;23:15:00;39.7094;22.3242;22;72.8437;15.4687;-10.3469;90.0937
11.02.2021;23:30:00;39.0844;22.3422;22;73.1562;16.4531;-10.2594;89.5625
11.02.2021;23:45:00;39.1469;22.318;22;73.8125;16.2969;-10.9594;88.1563
12.02.2021;00:00:00;38.9438;22.307;22;73.6562;15.8125;-11.6594;87.4375
12.02.2021;00:15:00;39.7094;22.2594;22;73.375;15.8906;-12.3156;87.25
12.02.2021;00:30:00;39.2875;22.2891;22;73.8125;15.8437;-12.9719;90.2187
12.02.2021;00:45:00;39.2406;22.2914;22;73.375;16.0469;-13.1906;90.6563
12.02.2021;01:00:00;39.4125;22.3164;22;73.9062;16.6094;-13.3875;90.0625
12.02.2021;01:15:00;39.3344;22.2719;22;74.2812;16.0469;-13.4531;90.5625
12.02.2021;01:30:00;39.4438;22.2758;22;73.6562;15.6406;-13.4094;91.4062
12.02.2021;01:45:00;39.5531;22.2875;22;74;16.6094;-13.4969;91.75
12.02.2021;02:00:00;39.5375;22.2805;22;74.5937;15.8906;-13.4531;92.0312
12.02.2021;02:15:00;39.6938;22.275;22;73.8125;15.6562;-13.1906;92.8125
12.02.2021;02:30:00;39.3969;22.2773;22;73.9688;16.2656;-11.7906;94.0625
12.02.2021;02:45:00;39.3813;22.2531;22;74.8437;16.5469;-11.1562;91.0625
12.02.2021;03:00:00;38.9594;22.2727;22;75.0313;15.6562;-11.1125;89.9687
12.02.2021;03:15:00;39.225;22.2852;22;74.3125;15.3437;-11.8344;85.0625
12.02.2021;03:30:00;39.0063;22.3117;22;74.3437;16.4375;-12.9719;85.5625
12.02.2021;03:45:00;39.3344;22.2789;22;74.8125;16.1719;-12.0969;89.9687
12.02.2021;04:00:00;39.1625;22.232;22;74.5;15.25;-15.5969;85.75
12.02.2021;04:15:00;39.6313;22.2867;22;73.9375;15.9062;-15.925;86.7812
12.02.2021;04:30:00;39.4906;22.2563;22;74.7187;16.6094;-16.2969;88.1563
12.02.2021;04:45:00;39.5063;22.2055;22;75.1875;16.0469;-16.5812;88.5625
12.02.2021;05:00:00;39.3969;22.2648;22;74.3437;15.2969;-16.8656;89.125
12.02.2021;05:15:00;39.2563;22.2461;22;74.3125;16.3594;-16.8656;89.5937
12.02.2021;05:30:00;39.225;22.1781;22;75.0625;16.9375;-16.8656;88.75
12.02.2021;05:45:00;39.3969;22.2477;22;75.8125;15.8281;-16.9531;88.9375
12.02.2021;06:00:00;39.7719;22.2148;22;74.7812;15.4375;-16.9531;89.3125
12.02.2021;06:15:00;38.0688;22.1867;22;58.8437;17.9687;-16.8656;88.9062
12.02.2021;06:30:00;37.1469;22.1844;22;43.2812;17.6719;-16.9313;89.6563
12.02.2021;06:45:00;36.8813;22.1445;22;61.7812;13.75;-17.0625;89.1875
12.02.2021;07:00:00;36.725;22.107;22;69.9687;13.1406;-17.3031;88.1875
12.02.2021;07:15:00;37.9281;22.168;22;73.9688;17.625;-16.8;92.3437
12.02.2021;07:30:00;38.5375;22.1523;22;75.0625;15;-15.1156;91.6562
12.02.2021;07:45:00;39.2875;22.2938;22;73.8125;15.2656;-14.2187;91.7812
12.02.2021;08:00:00;39.0063;22.2242;22;74.8437;16.5469;-15.4219;84.9375
12.02.2021;08:15:00;38.8813;22.2531;22;75.6562;16.2969;-16.5594;86
12.02.2021;08:30:00;39.35;22.2844;22;74.625;15.3437;-16.1219;88.6562
12.02.2021;08:45:00;39.6469;22.2523;22;74.3125;16.2969;-15.75;89.25
12.02.2021;09:00:00;39.1781;22.2813;22;75.25;16.6094;-15.2687;89.4062
12.02.2021;09:15:09;38.8344;22.3406;22;74.9375;15.7812;-14.8531;90.25
12.02.2021;09:30:00;39.1469;22.293;22;73.9062;16.0469;-12.9719;93.2812
12.02.2021;09:45:00;39.5219;22.3461;22;73.9062;15.7187;-11.9875;90.9375
12.02.2021;10:00:00;39.5844;22.3188;22;73.2187;16.1094;-10.3688;89.2812
12.02.2021;10:15:00;39.6625;22.2953;22;73.75;16.6719;-9.2313;85.1562
12.02.2021;10:30:00;39.4281;22.4125;22;73.5937;15.7969;-9.1;81.625
12.02.2021;10:45:00;39.475;22.3469;22;72.875;15.8594;-8.9031;84.9062
12.02.2021;11:00:00;39.4906;22.3625;22;72.5312;15.5;-7.6125;77.0938
12.02.2021;11:15:00;39.4438;22.4445;22;71.6875;15.5156;-7.0438;73.4375
12.02.2021;11:30:00;39.725;22.3273;22;72;16.5625;-6.8688;71.125
12.02.2021;11:45:00;39.5844;22.3227;22;73.1562;16.5312;-6.7156;69.625
12.02.2021;12:00:00;39.8188;22.3789;22;72.9062;15.4219;-6.4313;68.5
12.02.2021;12:15:00;39.7875;22.3898;22;71.9375;15.4375;-6.3219;68.25
12.02.2021;12:30:00;40.3813;22.3609;22;72;16.0469;-6.2562;70.4063
12.02.2021;12:45:00;40.6313;22.3938;22;72.4063;16.5;-6.0812;68.9375
12.02.2021;13:00:00;40.2406;22.3766;22;72.8437;16.1562;-6.1469;68.125
12.02.2021;13:15:00;39.9906;22.3359;22;72.1875;15.5781;-6.125;69.7187
12.02.2021;13:30:00;40.1781;22.3711;22;72.1875;16.1719;-5.6875;70.1562
